0 33,0.92133,0.98950,44.23690,32.89984,679.54700,0.00000,18.49723,505.10995,396.93725,411.57647,360.2,2206,1259
1 14,0.71968,0.80643,0.00000,18.49723,505.10995,8.13102,33.15139,500.89954,4250.11373,4864.50589,5693.08628,1092,1006
1 14,0.44942,0.51216,8.13102,33.15139,500.89954,107.39948,75.49520,921.66473,31340.6353,35337.84314,20224.57255,8257884,76800
0 70,0.97684,0.95979,107.39948,75.49520,921.66473,19.10649,61.19489,865.66794,303.58432,976.11765,869.80392,10114,3718
0 32,1.00000,1.00000,19.10649,61.19489,865.66794,50.52633,117.37849,1185.77380,76.54902,89.9451,584.6,105693,47358
0 43,0.97147,0.96560,50.52633,117.37849,1185.77380,0.00000,89.28864,1003.50885,473.10196,367.44314,356.51373,144026,54699
0 31,0.22849,0.54252,0.00000,89.28864,1003.50885,0.00000,90.71350,1050.86530,32.85098,866.36471,2774.13726,910089,36323
0 13,0.52980,0.52587,0.00000,90.71350,1050.86530,10.11914,140.16745,1340.69589,1985.49411,1679.28236,460.46274,947608,37341
0 9,0.99340,0.58219,10.11914,140.16745,1340.69589,0.00000,138.46236,1346.10800,259.16862,172.06666,1055.61176,629069,49631
0 17,0.89128,0.92725,0.00000,138.46236,1346.10800,23.66088,98.33821,1146.86459,509.38431,1759.89804,2443.39608,427424,11576
0 17,0.83065,0.84781,23.66088,98.33821,1146.86459,86.74551,54.69370,837.12549,143.67059,139.99608,1747.00392,703664,54414
0 30,1.00000,1.00000,86.74551,54.69370,837.12549,0.00000,41.32554,663.53397,228.27843,163.97647,416.27843,452895,22222
1 7,0.93917,0.95424,0.00000,41.32554,663.53397,11.91026,116.47847,1175.64734,7336.48627,9081.97647,8460.8196,850144,20966
0 38,0.95788,0.99019,11.91026,116.47847,1175.64734,10.92217,123.77318,1303.17456,701.08627,1108.69411,494.98823,400180,57969
0 32,0.99699,0.95010,10.92217,123.77318,1303.17456,50.45949,63.22495,922.43271,970.01176,801.15294,429.94117,122314,12256
0 32,1.00000,1.00000,50.45949,63.22495,922.43271,7.77613,109.30744,1090.36990,65.67058,58.81961,63.90588,194057,24576
0 42,0.99933,0.97711,7.77613,109.30744,1090.36990,150.64697,24.38082,586.86050,683.2,784.85098,744.48235,318950,61212
0 49,0.91036,0.92002,150.64697,24.38082,586.86050,187.00132,110.16061,1046.97357,884.52549,598.17255,619.59216,125090,11114
0 44,0.98943,0.92435,187.00132,110.16061,1046.97357,66.23480,141.16106,1258.92560,155.94902,185.08627,90.03137,186713,29005
0 47,0.76815,0.97328,66.23480,141.16106,1258.92560,222.27974,104.54722,1247.80676,1253.0353,1329.26666,619.95686,362094,65146
0 62,0.98243,0.99502,222.27974,104.54722,1247.80676,93.12225,99.75843,1141.83694,583.49412,569.67451,140.0549,136273,8772
1 11,0.65878,0.91972,93.12225,99.75843,1141.83694,25.39071,93.40383,1096.97382,28015.43137,21561.33334,7578.21961,5905455,69004
0 21,0.57174,0.57520,25.39071,93.40383,1096.97382,263.17396,141.03980,1531.50659,920.81568,223.68627,2296.41569,903670,58168
0 23,0.64563,0.61918,263.17396,141.03980,1531.50659,295.85675,148.32047,1516.35846,719.89804,925.02745,959.41177,603171,10127
0 34,0.74747,0.95215,295.85675,148.32047,1516.35846,62.07466,101.19668,1163.50632,176.54118,197.67843,55.70588,396568,63338
0 40,0.93767,0.94338,62.07466,101.19668,1163.50632,43.28925,107.38771,1273.31970,634.48235,538.98824,178.70588,201946,56017
0 50,0.88883,0.92589,43.28925,107.38771,1273.31970,0.00000,83.08198,1083.75153,639.18039,361.24706,191.06275,104363,10305
1 12,0.80697,0.94969,0.00000,83.08198,1083.75153,13.73017,50.77957,749.10413,23194.47059,18432.22745,2224.88628,383599,11861
0 23,0.82635,0.98092,13.73017,50.77957,749.10413,31.62653,83.22895,835.02536,453.68236,540.5451,443.51765,276716,54890
0 36,0.94636,0.88406,31.62653,83.22895,835.02536,40.98123,59.50521,800.14627,649.6,271.59608,82.44706,166283,19003
1 9,0.98287,0.89002,40.98123,59.50521,800.14627,28.01001,58.90629,872.40405,26002.29019,18313.60392,683.59216,5003725,67612
0 88,1.00000,1.00000,28.01001,58.90629,872.40405,109.63400,101.33020,1065.05920,149.68235,279.20784,275.39216,37792,19918
0 88,0.94830,0.92194,109.63400,101.33020,1065.05920,0.00000,56.13985,827.20554,1292.11373,1170.96078,580.40784,287753,74004
0 30,0.22493,0.90587,0.00000,56.13985,827.20554,0.00000,62.85026,892.23929,1052.70589,893.83529,405.67059,679413,11707
0 27,0.97520,0.72032,0.00000,62.85026,892.23929,48.33767,76.21213,1015.50632,42.68236,1004.36078,2878.99216,585556,43395
0 67,0.99330,0.98888,48.33767,76.21213,1015.50632,11.48118,137.31548,1249.81439,640.69019,502.91765,301.24314,241915,59468
0 23,0.77242,0.42676,11.48118,137.31548,1249.81439,0.00000,66.74890,846.52280,845.6549,1172.18432,1177.35686,828772,16834
1 22,0.91782,0.96934,0.00000,66.74890,846.52280,188.28277,64.25842,677.18253,24540.18039,16992.83137,3883.32941,340808,10023
0 35,0.99735,0.99572,188.28277,64.25842,677.18253,59.16166,41.26991,637.74759,666.54117,498.36078,15.87843,267655,56949
0 47,0.96024,0.97295,59.16166,41.26991,637.74759,2.87671,144.41671,1259.93207,75.61568,154.26667,1363.42745,211875,30040
0 37,1.00000,1.00000,2.87671,144.41671,1259.93207,1.73954,134.29783,1227.46225,320.61568,550.73333,319.22353,270961,56614
1 10,0.55578,0.90404,1.73954,134.29783,1227.46225,149.13007,47.74814,699.24393,24216.74902,16063.85491,1270.44314,4767867,65466
0 21,0.89611,0.97408,149.13007,47.74814,699.24393,44.43953,56.53259,820.62491,434.15294,51.9451,873.00784,465855,48586
0 18,0.36222,0.34453,44.43953,56.53259,820.62491,83.55161,127.54567,1290.75848,112.01568,119.04706,939.37647,656218,51283
0 73,0.98517,0.97808,83.55161,127.54567,1290.75848,17.06387,86.09089,1032.85117,1101.52942,940.22353,682.92549,10028,2623
0 36,0.85454,0.84651,17.06387,86.09089,1032.85117,27.20151,59.60790,874.38293,428.09803,572.90196,326.12941,187386,9232
0 22,0.94537,0.91953,27.20151,59.60790,874.38293,0.00000,91.02859,1092.03110,2275.73725,2132.41568,604.92941,723382,69854
0 19,0.95261,0.88239,0.00000,91.02859,1092.03110,114.66501,103.84997,953.05099,512.46667,496.19607,319.74118,273022,9170
0 63,0.81116,0.84811,114.66501,103.84997,953.05099,98.65646,100.65421,944.10080,615.18823,568.53726,80.67058,163420,23359
0 17,0.64316,0.97803,98.65646,100.65421,944.10080,0.00000,92.53380,1092.59833,1493.69019,1249.88235,186.71764,850680,57701
0 13,0.34750,0.70561,0.00000,92.53380,1092.59833,42.09221,69.23852,992.29309,1366.63137,1571.18823,533.88235,445099,11097
0 83,0.85697,0.97830,42.09221,69.23852,992.29309,57.67423,150.08970,1201.90302,220.02353,165.1451,91.82745,46008,16600
0 38,0.87207,0.86277,57.67423,150.08970,1201.90302,160.61738,39.67040,529.60599,935.55294,863.72941,787.23529,285980,65579
0 20,0.97644,0.76289,160.61738,39.67040,529.60599,0.00000,17.62834,428.11008,1220.9647,1293.51372,1996.05882,398705,15354
0 16,0.40649,0.22516,0.00000,17.62834,428.11008,18.82457,129.10215,1186.41559,21560.28628,14128.8353,147.10588,584867,11211
0 8,0.62301,0.75107,18.82457,129.10215,1186.41559,0.00000,36.19138,701.98904,1132.24314,2952.91373,3537.15294,1442866,52017
0 9,0.64703,0.73512,0.00000,36.19138,701.98904,9.14210,51.71584,830.89001,1891.98823,369.91372,514.18823,1040440,42912
0 14,0.71070,0.74700,9.14210,51.71584,830.89001,55.16159,123.98221,1290.21652,5306.89803,3020.33726,2165.04313,1533537,30274
0 13,0.17841,0.18835,55.16159,123.98221,1290.21652,40.59488,26.02996,526.52252,4288.41568,3839.35686,1945.29411,795466,26906
0 18,0.97318,0.92152,40.59488,26.02996,526.52252,42.32287,102.82720,1013.06946,1612.87843,456.1255,1783.9451,567506,21366
0 20,0.88933,0.90774,42.32287,102.82720,1013.06946,54.92466,57.35970,722.73029,1645.21569,999.42353,318.91372,684928,52473
0 31,0.88662,0.92387,54.92466,57.35970,722.73029,67.10302,28.99716,634.57001,277.38039,387.13726,367.34117,442950,40979
0 83,1.00000,1.00000,67.10302,28.99716,634.57001,30.38456,31.95681,673.67081,528.0353,470.98431,58.69804,49108,11706
0 81,0.95507,0.89815,30.38456,31.95681,673.67081,37.56836,18.37453,474.13440,456.13726,603.60392,804.34117,173362,62261
0 29,0.90880,0.99953,37.56836,18.37453,474.13440,27.54927,40.33911,752.71198,474.99608,383.66666,431.4196,348343,48229
0 11,0.64078,0.34649,27.54927,40.33911,752.71198,126.09488,13.11799,387.42007,1756.29804,1028.0549,90.07059,389510,12625
0 16,0.94576,0.96233,126.09488,13.11799,387.42007,31.18849,35.93549,626.15848,883.67451,373.72157,941.1451,478036,23722
0 18,1.00000,1.00000,31.18849,35.93549,626.15848,0.00000,33.95886,649.40677,2028.49804,1451.46667,1806.96471,907607,60678
0 23,0.76174,0.92997,0.00000,33.95886,649.40677,181.68591,17.95425,459.77014,192.64706,800.60784,2992.30981,454516,15804
0 16,0.60506,0.84555,181.68591,17.95425,459.77014,212.08521,17.91004,468.68271,3626.42353,1014.85491,2600.95294,1390106,38791
0 19,0.89513,0.89395,212.08521,17.91004,468.68271,61.04559,70.02802,937.92114,1081.41568,777.67059,377.29804,589635,62695
1 9,0.96089,0.99422,61.04559,70.02802,937.92114,56.37478,52.67936,814.59634,15603.39215,21132.80784,13657.15686,176415,7257
0 50,0.99820,0.77110,56.37478,52.67936,814.59634,48.08276,95.62653,1176.42270,600.12942,504.27843,252.98039,252847,22693
0 22,0.92211,0.91058,48.08276,95.62653,1176.42270,89.94027,97.53065,1160.59509,84.4353,139.95686,553.65491,1023443,34297
0 23,0.79478,0.86014,89.94027,97.53065,1160.59509,194.07374,95.62920,1170.86276,1468.86275,1543.97255,885.49803,762990,32309
0 13,0.27827,0.90152,194.07374,95.62920,1170.86276,171.24993,109.00443,1254.11990,3918.1451,1617.00392,1224.20785,1515427,41081
0 41,0.98848,0.99668,171.24993,109.00443,1254.11990,0.00000,109.62664,1296.35226,146.53725,250.83922,439.68627,281101,26932
1 8,0.95775,0.49758,0.00000,109.62664,1296.35226,17.46526,86.19627,1113.39847,24334.5098,26498.45098,9572.5647,6196643,70420
0 14,0.61852,0.60534,17.46526,86.19627,1113.39847,0.00000,59.36735,921.88486,4018.26667,3082.8549,300.11372,500877,12927
0 20,0.81058,0.71714,0.00000,59.36735,921.88486,10.24913,109.20555,1027.33414,1811.01177,1441.4549,585.31765,757673,44875
0 11,0.78669,0.92705,10.24913,109.20555,1027.33414,89.80742,126.87710,1301.37683,4831.78431,4199.54118,864.71372,1476519,67001
0 21,0.48292,0.38098,89.80742,126.87710,1301.37683,8.13386,81.41197,982.85318,5242.70588,4692.39608,1073.76471,358543,9158
0 9,0.91745,0.81124,8.13386,81.41197,982.85318,0.00000,47.27715,815.08942,4422.3451,7596.96078,724.98432,1613873,34499
0 51,0.98551,0.92226,0.00000,47.27715,815.08942,124.04387,76.60585,1044.43073,885.55686,463.00392,182.16471,137540,57688
0 70,0.96031,0.95745,124.04387,76.60585,1044.43073,0.00000,119.92105,1303.41901,323.77255,312.12549,308.21961,35931,14639
0 9,0.65114,0.63998,0.00000,119.92105,1303.41901,29.26948,80.52195,977.71490,6097.82353,6182.78431,157.98039,2393377,39034
0 14,0.69676,0.43064,29.26948,80.52195,977.71490,0.00000,154.23794,1352.57449,1020.36863,1315.41569,379.88628,846551,59539
0 13,0.75619,0.93847,0.00000,154.23794,1352.57449,11.88164,98.54835,1149.22708,1663.37255,2371.17647,1901.76471,382848,9579
0 11,0.78144,0.72981,11.88164,98.54835,1149.22708,64.82716,104.37093,1187.83463,553.93726,362.57255,709.89804,333925,35086
1 12,0.51944,0.64738,64.82716,104.37093,1187.83463,60.64263,13.44847,371.56158,5628.41176,9364.55294,23278.83529,3670591,48829
0 48,0.97945,0.99361,60.64263,13.44847,371.56158,46.14919,72.33543,704.16418,958.18431,1268.94118,1548.41568,63538,11430
0 47,0.99971,0.99506,46.14919,72.33543,704.16418,38.42206,97.12401,1046.14554,422.51764,443.45098,274.8,190835,48667
0 41,0.99315,0.99891,38.42206,97.12401,1046.14554,0.00000,76.30708,943.75751,944.57647,739.8902,269.63921,170360,50921
0 39,0.99991,0.98258,0.00000,76.30708,943.75751,93.03737,80.14328,1004.01544,973.29019,1068.69412,1003.27451,73468,11953
0 77,1.00000,1.00000,93.03737,80.14328,1004.01544,48.92349,71.78475,942.78876,97.3098,116.69412,178.26666,109347,21729
1 7,0.71028,0.76957,48.92349,71.78475,942.78876,6.36308,85.31151,1010.55463,37301.66666,38481.93333,34003.61961,511,174
1 7,0.90282,0.83136,6.36308,85.31151,1010.55463,15.89439,74.82712,961.27515,14845.13333,22210.64706,15604.98039,5785498,75975
0 14,0.82430,0.42407,15.89439,74.82712,961.27515,0.00000,66.18507,760.90152,7359.88235,8591.98431,8962.48235,2176346,66554
0 15,0.95920,0.71451,0.00000,66.18507,760.90152,46.44835,39.80765,696.18469,439.70981,3675.91373,37.81569,1294027,58467
0 30,0.73099,0.38876,46.44835,39.80765,696.18469,33.43021,49.44516,755.26468,2398.4902,2746.12941,3032.39608,409754,32233
0 47,0.99129,0.96717,33.43021,49.44516,755.26468,26.20452,65.77014,886.40829,77.82745,318.82353,361.90589,383313,24610
0 72,0.90408,0.90556,26.20452,65.77014,886.40829,67.10598,51.55521,823.04620,1281.3098,886.6196,1749.71764,861257,38867
0 28,0.71775,0.92116,67.10598,51.55521,823.04620,26.97092,80.38836,1088.76669,1113.90981,3096.83922,4.44314,631111,53376
0 63,0.95994,0.99652,26.97092,80.38836,1088.76669,15.02157,121.57647,1317.55170,553.78824,1093.91765,704.68235,45281,2682
0 48,0.96418,0.84020,15.02157,121.57647,1317.55170,31.02150,130.26454,1291.86621,347.64314,603.96079,636.36862,259688,69224
0 22,0.45032,0.30351,31.02150,130.26454,1291.86621,0.00000,116.38608,1304.78351,2016.98824,6638.26667,9092.84313,181332,17007
0 8,0.29970,0.84134,0.00000,116.38608,1304.78351,40.58747,84.50508,969.61133,4360.49804,233.76863,11382.92941,1067275,42665
1 8,0.87034,0.32168,40.58747,84.50508,969.61133,43.93831,100.61913,1102.32782,7016.50588,212.8902,6513.79216,1430717,36368
0 51,0.99772,0.99773,43.93831,100.61913,1102.32782,25.93109,107.11645,1229.58133,902.30981,1366.69019,1365.56078,763514,63667
0 32,0.93227,0.84848,25.93109,107.11645,1229.58133,33.30418,106.61463,1201.61154,622.57647,1934.0196,2213.0902,1357255,31495
0 34,0.98782,0.95398,33.30418,106.61463,1201.61154,33.59725,83.55848,1050.48431,833.88236,705.27451,358.63529,551002,17701
0 13,0.93881,0.60471,33.59725,83.55848,1050.48431,49.38184,79.88739,1015.05881,852.31372,1315.01177,1584.54902,344634,36985
0 18,0.62428,0.55090,49.38184,79.88739,1015.05881,2.70579,98.46237,1160.26056,852.56862,691.81961,1518.23137,637222,37755
0 19,0.70669,0.39799,2.70579,98.46237,1160.26056,6.50365,107.58507,1190.36639,285.25883,598.40392,68.24706,1188466,36703
1 12,0.83836,0.90959,6.50365,107.58507,1190.36639,14.21762,101.84168,1202.63898,11334.7451,8174.03922,9111.03921,2314820,46071
0 36,0.98944,0.73900,14.21762,101.84168,1202.63898,0.00000,116.08693,1269.04358,3382.59216,4228.77255,2161.14117,743043,24267
0 15,0.87222,0.94658,0.00000,116.08693,1269.04358,10.94451,48.35763,789.29099,1019.81569,1114.42745,2184.4,1323343,48851
0 8,0.77400,0.93597,10.94451,48.35763,789.29099,68.62594,118.50851,1240.65015,15702.97648,17596.86275,15294.1647,10070,618
1 10,0.93324,0.63275,68.62594,118.50851,1240.65015,106.44666,56.58365,829.97714,23243.16079,20817.86667,5324.78431,6102939,71554
0 19,0.86125,0.96956,106.44666,56.58365,829.97714,100.13770,148.46098,1399.26044,2309.48627,1665.89804,5920.27059,461847,12764
0 20,0.87363,0.99036,100.13770,148.46098,1399.26044,0.00000,121.84478,1259.15924,194.14509,431.39216,188.74118,565392,51419
0 19,0.91815,0.92372,0.00000,121.84478,1259.15924,32.93708,84.03432,1059.39310,2061.89411,1645.91765,659.31373,624090,56162
0 10,0.64368,0.82364,32.93708,84.03432,1059.39310,90.38793,96.98278,1135.15402,15742.44706,14047.67059,10480.62353,89895,2575
1 10,0.52739,0.49130,90.38793,96.98278,1135.15402,37.26537,126.36283,1288.76208,20542.07058,23804.36863,2817.5098,146411,8668
0 10,0.60354,0.70389,37.26537,126.36283,1288.76208,8.41670,90.44003,1113.71933,26158.64313,36687.50589,26997.54902,7425707,76325
0 13,0.31535,0.79464,8.41670,90.44003,1113.71933,7.17795,151.17597,1468.65225,4431.06667,2539.11764,8962.38824,1837168,47724
0 14,0.71214,0.99047,7.17795,151.17597,1468.65225,23.39612,140.54756,1431.14337,39.15294,648.02353,1206.24706,651415,33870
0 15,0.97805,0.89554,23.39612,140.54756,1431.14337,95.96501,63.40357,732.03369,1334.85098,583.0,1446.64706,772061,58006
0 9,0.56518,0.31965,95.96501,63.40357,732.03369,4.13897,7.51454,304.36066,7587.69804,5654.85882,6503.83137,1221975,27066
0 9,0.29694,0.15492,4.13897,7.51454,304.36066,0.00000,125.68406,1174.80725,2453.59215,8261.23922,14975.50196,2094149,41969
0 11,0.28593,0.58237,0.00000,125.68406,1174.80725,0.00000,48.73786,673.09970,2795.72156,3035.07844,12183.34902,642874,31104
0 75,0.95128,0.99790,0.00000,48.73786,673.09970,218.13513,184.74852,1669.29657,472.69804,13.92157,407.03137,36264,11455
0 10,0.99119,0.97214,218.13513,184.74852,1669.29657,15.68184,107.41752,1262.17545,2552.73725,2757.70589,11910.27451,1290185,47681
0 12,0.35409,0.35843,15.68184,107.41752,1262.17545,5.74231,114.38988,1305.23395,1602.20784,6721.32157,6927.19608,681178,23550
0 10,0.75664,0.76977,5.74231,114.38988,1305.23395,0.00000,119.85608,1322.03732,1200.67451,3185.96471,4300.17647,781055,31102
0 58,0.91122,0.99949,0.00000,119.85608,1322.03732,0.00000,118.47476,1306.07672,1065.02745,1305.84314,1326.65098,58936,9412
0 62,1.00000,1.00000,0.00000,118.47476,1306.07672,0.00000,159.26920,1509.29871,53.76079,549.38823,874.35686,88826,16788
0 58,1.00000,1.00000,0.00000,159.26920,1509.29871,0.00000,99.62687,1161.70132,3722.90196,6042.36471,5270.61177,2024,307
1 12,0.13232,0.13665,0.00000,99.62687,1161.70132,20.40923,51.10008,699.67773,6462.70588,15894.9098,33798.78823,222378,12062
0 12,0.22536,0.21574,20.40923,51.10008,699.67773,0.00000,141.27672,1410.65729,30206.40784,28982.1451,22597.31372,7340226,75281
0 41,0.72748,0.61548,0.00000,141.27672,1410.65729,12.47152,166.60575,1513.73679,281.45883,254.05098,961.69019,568747,11856
0 18,0.80397,0.62595,12.47152,166.60575,1513.73679,0.00000,129.83140,1319.86484,2523.19215,2063.38431,1897.24706,1412976,64057
0 19,0.74212,0.95948,0.00000,129.83140,1319.86484,8.33729,28.37830,429.40863,46.97647,10.6,1154.23922,1248996,17935
1 13,0.65670,0.66315,8.33729,28.37830,429.40863,47.34041,40.23281,693.80508,14394.34117,6166.10588,15020.61961,1501747,27861
0 43,0.98530,0.99615,47.34041,40.23281,693.80508,62.91534,91.39704,1124.09647,964.89019,1153.9098,1594.08235,381968,64202
0 67,0.96868,0.95885,62.91534,91.39704,1124.09647,0.00000,95.98860,1137.12592,24.29412,38.70196,435.22745,78330,17879
0 57,0.98215,0.98306,0.00000,95.98860,1137.12592,58.07236,224.04847,1812.94443,804.60784,801.33333,637.34902,41891,8688
0 69,0.98798,0.99413,58.07236,224.04847,1812.94443,48.06046,106.45137,1236.83118,1482.54118,1164.70588,1477.98432,371446,69227
0 8,0.99747,0.33545,48.06046,106.45137,1236.83118,15.08589,85.55237,1034.61438,22015.10196,23761.6549,23282.95687,338,105
1 8,0.94325,0.97258,15.08589,85.55237,1034.61438,27.71924,21.80401,543.44919,6675.88235,2902.02745,309.62353,2572010,59306
0 12,0.34527,0.23209,27.71924,21.80401,543.44919,10.20438,74.07249,910.15250,21899.86667,24067.81961,22777.80785,5109105,75294
0 29,0.98066,0.75118,10.20438,74.07249,910.15250,13.30489,72.72549,956.40521,575.95294,271.04314,992.26667,425558,60855
0 26,0.79131,0.80203,13.30489,72.72549,956.40521,26.57554,113.02650,1176.32413,79.34118,348.6902,109.0,407543,22186
0 31,0.98407,0.96044,26.57554,113.02650,1176.32413,0.00000,50.87988,816.77771,187.1451,421.25882,894.04706,309693,20592
0 36,0.99707,0.99351,0.00000,50.87988,816.77771,26.75615,130.39846,1346.55746,264.94902,298.7098,297.47059,225862,28812
0 27,0.94475,0.77913,26.75615,130.39846,1346.55746,47.35208,107.70254,1157.13354,339.71373,220.20393,244.86667,363472,47317
0 23,0.99458,0.98094,47.35208,107.70254,1157.13354,5.35354,74.16077,888.89627,146.08236,267.99215,302.64313,427150,45554
0 30,0.97774,0.95015,5.35354,74.16077,888.89627,59.22647,37.02751,700.02927,60.77647,599.60784,407.08235,200841,12285
0 29,0.96470,0.98510,59.22647,37.02751,700.02927,53.61097,18.96759,494.28888,570.67451,905.75686,38.74902,433182,32602
0 24,0.99965,0.94488,53.61097,18.96759,494.28888,21.46013,17.72849,480.71548,141.32941,63.48627,694.43529,299587,43845
0 17,0.86512,0.62246,21.46013,17.72849,480.71548,125.37604,133.30864,1117.38095,15.76471,142.35294,784.38823,329077,45369
0 36,0.74200,0.95431,125.37604,133.30864,1117.38095,50.47471,109.72516,1099.61795,473.33726,426.90196,411.63529,390935,31188
0 22,0.90371,0.99513,50.47471,109.72516,1099.61795,88.22099,62.22438,793.10284,391.02353,720.12549,1399.03529,238579,14798
0 15,0.99803,0.99872,88.22099,62.22438,793.10284,39.52061,32.75123,601.63770,155.22353,151.30981,407.13333,448979,42007
0 33,0.98340,0.98019,39.52061,32.75123,601.63770,47.31303,19.31133,516.13422,117.10588,311.0,480.31765,265383,28999
0 11,0.31104,0.35113,47.31303,19.31133,516.13422,28.09714,26.10407,540.91852,1005.09019,931.73726,716.38431,968513,24991
1 17,0.41681,0.44382,28.09714,26.10407,540.91852,17.60442,153.24278,1226.90823,5646.7098,9093.93726,10531.36862,208635,56502
0 54,0.60681,0.50464,17.60442,153.24278,1226.90823,116.03888,87.34704,974.99670,137.39216,636.09019,1188.96863,58465,5716
0 28,0.56938,0.76213,116.03888,87.34704,974.99670,121.81204,42.48049,699.22144,535.74117,392.43922,115.27451,85926,11656
0 23,0.20899,0.43878,121.81204,42.48049,699.22144,6.88613,34.72566,624.37125,2455.11372,2916.50196,2526.34117,1007670,64854
1 14,0.73248,0.94091,6.88613,34.72566,624.37125,124.00176,108.20507,1066.79520,409.12157,785.37647,67.3804,1344661,33739
0 13,0.79744,0.77086,124.00176,108.20507,1066.79520,82.81443,53.46216,754.67471,3154.4196,2487.92549,131.02353,295274,15284
0 15,0.89994,0.93356,82.81443,53.46216,754.67471,52.00834,31.96846,542.38635,579.91765,615.87059,790.94902,451525,30624
0 15,0.88724,0.86774,52.00834,31.96846,542.38635,0.00000,93.10362,1124.45078,1449.69412,1430.90981,1512.57647,756415,40072
0 13,0.49943,0.94051,0.00000,93.10362,1124.45078,0.00000,113.90731,1145.93674,119.99607,488.67843,369.67843,358830,54307
0 17,0.96258,0.91186,0.00000,113.90731,1145.93674,69.28976,97.55565,1132.31821,109.52941,211.32157,88.15294,307627,16766
0 13,0.84046,0.84442,69.28976,97.55565,1132.31821,207.69266,33.17263,660.34494,67.86275,518.51765,1192.24314,675908,43704
0 13,0.69141,0.88387,207.69266,33.17263,660.34494,124.11042,60.39861,835.19510,711.0902,1142.0549,428.27843,542730,14797
0 18,0.99184,0.66347,124.11042,60.39861,835.19510,32.95781,149.25007,1370.83517,340.0,208.0,53.64314,427238,58480
0 12,0.85004,0.85479,32.95781,149.25007,1370.83517,62.48963,82.54520,1033.79474,88.74118,89.41569,862.35686,460068,24905
0 9,0.57313,0.59364,62.48963,82.54520,1033.79474,59.10433,63.79364,857.26254,68.48628,61.3451,120.67843,382664,27677
0 10,0.80284,0.80756,59.10433,63.79364,857.26254,102.74146,91.21222,1037.03091,898.50196,1363.0549,1212.89412,513532,51512
