0 6,0.93289,0.89804,0.00000,31.45894,652.26062,0.00000,343.52781,1700.36795,4936.19608,1194.47451,2023.50588,2972461,55967
0 47,1.00000,1.00000,0.00000,343.52781,1700.36795,0.00000,100.07597,901.51138,13.72549,26.45098,44.77255,14292,10003
0 7,0.27328,0.50493,0.00000,100.07597,901.51138,0.00000,342.31917,1757.15417,8945.70196,7700.76079,6967.61176,1847314,40070
1 6,0.84353,0.83572,0.00000,342.31917,1757.15417,0.00000,1652.10635,4629.74017,29072.31373,19482.89804,4693.49804,837892,25915
0 13,0.72944,0.97744,0.00000,1652.10635,4629.74017,0.00000,4012.36680,7945.01590,59.41568,22.76079,120.32156,846905,47294
0 15,0.84718,0.63820,0.00000,4012.36680,7945.01590,8.75653,2964.31180,6610.25812,706.26666,1011.87059,1196.75295,1023663,58085
0 15,0.87764,0.94257,8.75653,2964.31180,6610.25812,0.00000,2158.66141,5603.68942,3002.94902,2277.71764,2770.17254,1524899,63476
0 12,0.67848,0.57980,0.00000,2158.66141,5603.68942,6.30621,1698.58197,4881.24170,2420.16079,3050.58824,3435.44706,1923500,61850
0 13,0.79154,0.95529,6.30621,1698.58197,4881.24170,4.01269,1340.95593,4187.40070,2013.82745,2078.57255,2529.17255,2015489,58652
0 20,0.99961,0.77008,4.01269,1340.95593,4187.40070,77.42693,1824.18280,5060.02109,2465.77647,2682.35294,3165.22353,2184351,57257
0 15,0.99558,0.99758,77.42693,1824.18280,5060.02109,57.95061,1926.46641,5234.22488,1193.88235,1231.22745,1579.11373,1875785,54145
0 14,0.96076,0.87709,57.95061,1926.46641,5234.22488,20.78837,1744.42636,4945.85797,1415.05883,1567.61569,1778.18823,1921011,54958
0 16,0.94103,0.88152,20.78837,1744.42636,4945.85797,0.00000,1885.92542,5097.77768,1394.01568,1289.76862,1309.66667,1970491,54303
0 17,0.97713,0.98291,0.00000,1885.92542,5097.77768,76.25611,1860.84495,5156.94046,1199.29804,1112.23922,849.09804,1780985,55050
0 24,0.95601,0.99520,76.25611,1860.84495,5156.94046,177.58263,2083.55167,5354.36603,1001.05098,625.03529,674.65882,1384937,53079
0 27,0.92563,0.98917,177.58263,2083.55167,5354.36603,140.51114,1452.39909,4487.42099,537.6,540.64314,329.22745,1253283,48653
1 6,0.87983,0.68099,140.51114,1452.39909,4487.42099,25.20315,1775.35196,4988.96561,4144.77255,3251.82745,4398.0902,2475613,53182
0 9,0.56797,0.69683,25.20315,1775.35196,4988.96561,133.40527,1831.38513,5087.61780,171.21176,1263.6,294.83137,1673983,49832
0 12,0.53099,0.86627,133.40527,1831.38513,5087.61780,0.00000,2099.92125,5421.18256,144.36863,802.91372,661.48235,1513796,45708
0 11,0.84411,0.84911,0.00000,2099.92125,5421.18256,0.00000,1399.75903,4295.13153,1328.84706,1143.12941,566.57255,1768091,46476
0 15,0.85881,0.91761,0.00000,1399.75903,4295.13153,0.00000,1251.30700,4044.17206,346.35686,1015.99215,306.33333,1754193,47760
0 12,0.94948,0.82309,0.00000,1251.30700,4044.17206,13.10529,1236.25093,4103.08636,799.6,42.52156,587.56863,1549265,45245
1 6,0.82370,0.98000,13.10529,1236.25093,4103.08636,23.53060,1988.39282,5200.84787,1978.95686,851.91372,1233.26666,2102313,52103
1 10,0.99823,0.96539,23.53060,1988.39282,5200.84787,35.75011,1451.59887,4522.85995,1926.87059,108.09412,944.18432,1368966,50601
0 37,0.98767,0.98669,35.75011,1451.59887,4522.85995,0.00000,1690.41508,4810.98190,95.06275,31.92941,163.6,421985,45263
0 32,0.85816,0.97921,0.00000,1690.41508,4810.98190,0.00000,1547.66100,4670.85437,14.78824,10.05882,45.12941,299424,22883
0 32,0.98843,0.98090,0.00000,1547.66100,4670.85437,11.65063,1710.04029,4858.77728,1.23922,55.75686,64.41176,288885,21838
0 28,0.99334,0.99627,11.65063,1710.04029,4858.77728,155.63877,2228.89589,5655.59116,100.05098,130.88235,165.30588,317063,24862
1 6,0.79562,0.99766,155.63877,2228.89589,5655.59116,54.92786,1615.07406,4736.05652,184.59216,221.81177,2819.21176,4079026,55005
0 12,0.86068,0.96180,54.92786,1615.07406,4736.05652,27.96230,1968.14782,5215.35266,898.58039,949.22353,837.87843,239448,43897
0 13,0.98532,0.99617,27.96230,1968.14782,5215.35266,113.28824,1558.58415,4631.89832,1210.4,1260.35686,980.4,470583,41560
0 13,0.97269,0.99663,113.28824,1558.58415,4631.89832,7.01274,1831.05399,5130.73746,1699.23922,1599.84706,1316.67451,949415,36870
0 9,0.99839,0.98504,7.01274,1831.05399,5130.73746,0.00000,1066.81837,3803.72394,1775.27451,1403.5451,847.32941,1229830,38023
1 7,0.72847,0.55657,0.00000,1066.81837,3803.72394,38.76847,1570.46664,4732.31076,10512.48235,22449.07059,28013.21176,1120331,21507
0 20,0.88347,0.94107,38.76847,1570.46664,4732.31076,33.74834,1812.81725,5034.25430,1166.27843,999.03922,564.52941,1369899,57516
0 21,0.97812,0.98459,33.74834,1812.81725,5034.25430,0.00000,1914.68350,5153.88455,1153.29804,1163.89019,514.10588,1442822,54444
0 27,0.98364,0.76680,0.00000,1914.68350,5153.88455,0.00000,1575.06522,4658.06122,293.79216,828.88235,897.51373,1241136,49491
0 19,0.86298,0.71079,0.00000,1575.06522,4658.06122,0.00000,1787.89232,4930.64554,544.68235,322.08627,945.74509,1177507,47204
1 7,0.80972,0.80654,0.00000,1787.89232,4930.64554,0.00000,1567.58048,4697.85825,11431.07451,22004.16862,26596.54902,6147152,80094
0 7,0.98059,0.97834,0.00000,1567.58048,4697.85825,0.00000,1574.59026,4676.01221,299.84706,413.78432,644.90588,1798737,47469
0 8,0.11429,0.21056,0.00000,1574.59026,4676.01221,27.48446,1720.05208,4924.34241,1079.05882,148.10196,1207.47059,1776185,53440
0 13,0.95902,0.91900,27.48446,1720.05208,4924.34241,38.05717,1107.12095,3878.42911,1407.44706,729.25098,817.37255,1676698,51669
1 7,0.93582,0.75875,38.05717,1107.12095,3878.42911,4.14686,1567.03310,4710.72372,474.12157,395.32941,601.91373,2866806,53818
0 9,0.90835,0.78247,4.14686,1567.03310,4710.72372,17.62412,1266.29077,4083.50717,406.84314,859.21568,1379.97255,1692290,56090
0 10,0.80629,0.89090,17.62412,1266.29077,4083.50717,78.70752,1874.98461,5114.26788,615.27059,661.40784,340.83529,1489186,52121
0 9,0.77849,0.92812,78.70752,1874.98461,5114.26788,69.18677,1720.09884,4789.70300,1154.43137,912.1451,64.55294,1534579,49952
1 6,0.91577,0.90328,69.18677,1720.09884,4789.70300,32.21100,1037.76734,3548.27573,8654.95294,11377.16863,7992.38432,1580922,34584
0 11,0.97502,0.77842,32.21100,1037.76734,3548.27573,71.46830,1277.94278,4133.97888,428.91372,68.14902,165.60785,1806674,49306
0 8,0.91283,0.93176,71.46830,1277.94278,4133.97888,34.52020,981.01607,3470.92136,47.80393,395.03921,100.73334,1536771,49705
1 6,0.91190,0.90720,34.52020,981.01607,3470.92136,49.26609,1255.05001,4000.85129,17656.83921,24222.3098,24897.05098,7144454,77061
0 15,0.56146,0.97614,49.26609,1255.05001,4000.85129,68.50302,1529.41591,4455.60126,1212.16078,1691.18431,3168.82353,1393676,47903
0 14,0.91765,0.70500,68.50302,1529.41591,4455.60126,28.07992,1211.53664,3854.71268,1606.21177,2184.8353,3170.97254,1465651,42708
0 17,0.97598,0.95348,28.07992,1211.53664,3854.71268,84.40137,1556.03975,4570.98102,1486.4,2428.57647,3144.63138,1702438,40967
0 19,0.91094,0.91307,84.40137,1556.03975,4570.98102,73.97004,1372.70924,4130.74878,125.19608,802.27843,1442.23137,1417707,44718
0 14,0.79170,0.97494,73.97004,1372.70924,4130.74878,37.39621,903.52726,3278.42383,650.35687,80.05098,663.09804,1597411,46916
0 16,0.82147,0.98773,37.39621,903.52726,3278.42383,20.61105,1059.75913,3602.40018,112.47059,244.79215,516.96078,1464620,47474
0 15,0.95252,0.73714,20.61105,1059.75913,3602.40018,3.67244,758.08586,3112.99078,162.35687,582.79216,800.42353,1321380,46066
1 6,0.85104,0.87090,3.67244,758.08586,3112.99078,13.08596,1747.80848,4898.70355,16603.8549,27410.08235,34459.78432,1675398,26325
0 30,0.98898,0.99963,13.08596,1747.80848,4898.70355,97.92659,1611.19968,4679.81357,180.35686,66.86666,31.0902,658774,49078
0 33,0.99958,0.99988,97.92659,1611.19968,4679.81357,48.23244,1211.43903,3778.44833,25.30981,80.52941,58.77255,591940,47379
0 38,0.97718,0.96941,48.23244,1211.43903,3778.44833,0.00000,1302.57873,4026.71494,45.08628,52.20785,20.42745,419652,43992
1 7,0.70604,0.75246,0.00000,1302.57873,4026.71494,55.50297,999.97710,3560.29236,13278.96471,20814.27451,8426.78039,5458159,76374
0 22,0.99350,0.95144,55.50297,999.97710,3560.29236,63.02611,1608.31118,4615.41782,2964.06667,2958.16079,495.4902,849744,38970
0 23,1.00000,1.00000,63.02611,1608.31118,4615.41782,42.40684,1301.60228,4117.53629,3020.76079,2275.29804,1835.66275,1610455,54821
0 19,1.00000,1.00000,42.40684,1301.60228,4117.53629,32.72356,1299.72906,4117.71600,5247.47059,4823.63137,1269.26667,767227,38068
1 6,0.93326,0.73316,32.72356,1299.72906,4117.71600,34.96610,1285.30425,4154.40060,19659.22745,10413.41176,2185.01569,5408703,63802
0 17,0.96958,0.89668,34.96610,1285.30425,4154.40060,16.89656,1546.26145,4569.97275,26.26274,44.2,520.73333,2068666,51619
0 24,0.98646,0.99706,16.89656,1546.26145,4569.97275,63.53548,1207.37010,4035.45389,33.8902,126.77647,109.79216,1799255,52321
1 6,0.97695,0.15286,63.53548,1207.37010,4035.45389,42.62806,1227.79325,3938.17548,61528.12157,48437.54902,21839.38824,62847,2084
1 17,0.19622,0.27466,42.62806,1227.79325,3938.17548,77.31719,1363.40448,4280.33188,24381.46667,24353.74118,22402.09412,6122978,102936
0 13,0.75141,0.64688,77.31719,1363.40448,4280.33188,53.83649,1621.22473,4362.10022,16270.63921,17184.77647,15765.3451,4240920,97180
0 28,0.98875,0.86382,53.83649,1621.22473,4362.10022,53.91112,1089.56865,3799.15204,4826.74118,5116.36078,4238.80784,1889043,56646
0 16,0.99528,0.91429,53.91112,1089.56865,3799.15204,9.43673,1010.83294,3685.43619,4932.12157,5534.63138,5018.37255,2130038,51607
0 24,0.94639,0.97325,9.43673,1010.83294,3685.43619,27.40395,2266.81248,5639.29614,6198.75686,7594.31372,7033.2,2611793,52832
0 34,0.97194,0.99997,27.40395,2266.81248,5639.29614,8.64775,2901.18964,6423.19446,725.67451,646.90589,434.36079,1080994,44210
1 7,0.65270,0.78073,8.64775,2901.18964,6423.19446,16.05910,894.07246,3579.94611,11481.34902,15483.05491,13233.14118,1851368,28991
0 13,0.99902,0.97047,16.05910,894.07246,3579.94611,23.09105,382.71067,2270.61490,1278.07843,891.91765,990.16471,1059866,32938
0 14,0.97219,0.96719,23.09105,382.71067,2270.61490,0.00000,148.72710,1375.50992,701.06275,580.07843,474.54902,936481,28330
0 21,0.96548,0.96962,0.00000,148.72710,1375.50992,0.00000,60.93089,909.60309,304.88235,233.15294,189.68235,600265,27678
1 6,0.96939,0.85270,0.00000,60.93089,909.60309,176.40338,1106.60711,3010.16525,1006.77648,2439.42745,1903.08628,3548270,45855
0 43,0.98350,0.99684,176.40338,1106.60711,3010.16525,267.76994,3830.09250,7582.25281,255.33725,78.16863,263.32549,241122,35834
0 20,0.96884,0.94457,267.76994,3830.09250,7582.25281,66.25973,573.52986,1820.19189,1290.56078,1327.90589,1140.15687,678009,36150
1 7,0.30539,0.33796,66.25973,573.52986,1820.19189,0.00000,17.65431,480.22595,6441.23529,7940.22353,11024.79608,3175530,42715
0 6,0.92043,0.91130,0.00000,17.65431,480.22595,55.49622,850.18555,2431.46146,4083.00392,4302.30981,3982.50981,1678741,42951
1 7,0.48047,0.64142,55.49622,850.18555,2431.46146,296.56166,1603.43352,4498.84103,1333.51765,201.5804,207.90981,6050649,76510
0 20,1.00000,1.00000,296.56166,1603.43352,4498.84103,114.36553,1224.74960,3396.40222,16422.70196,20310.78823,21627.41176,797454,46691
0 14,0.95661,0.95074,114.36553,1224.74960,3396.40222,0.00000,30.97247,616.42148,4258.3451,4177.49804,3388.96079,1420853,44984
0 7,0.36255,0.65578,0.00000,30.97247,616.42148,86.17740,766.84096,2028.77188,997.25882,2931.78431,6418.69411,3024622,49511
0 25,0.97786,0.95813,86.17740,766.84096,2028.77188,392.97511,2259.99188,5316.66321,816.92157,671.89411,555.02745,233813,20402
0 28,0.95952,0.96726,392.97511,2259.99188,5316.66321,125.04272,2197.24213,5148.04041,185.84314,24.05882,55.78431,172224,35287
0 27,0.99447,0.99975,125.04272,2197.24213,5148.04041,0.00000,42.07145,672.64316,756.99216,441.70196,365.47059,377893,27930
1 6,0.77940,0.89069,0.00000,42.07145,672.64316,33.93850,308.08069,1169.10788,14522.39608,33934.42745,35265.13726,747757,18676
0 25,0.88317,0.94677,33.93850,308.08069,1169.10788,463.20652,2440.35424,6119.80991,832.83529,203.95294,97.1098,700081,39493
1 8,0.97113,0.81463,463.20652,2440.35424,6119.80991,5.17723,13.24908,427.05246,13395.43922,25037.44314,21619.49804,6441326,77625
0 38,0.97504,0.97525,5.17723,13.24908,427.05246,0.00000,25.20226,566.91351,77.47843,233.13334,84.90588,397438,31891
0 24,0.99563,0.96418,0.00000,25.20226,566.91351,0.00000,51.43636,778.65762,449.4902,288.94902,164.67451,424856,29162
0 21,0.97169,0.99733,0.00000,51.43636,778.65762,0.00000,31.15306,649.34341,182.56863,281.42353,124.44706,455987,34241
0 28,0.99678,0.99980,0.00000,31.15306,649.34341,0.00000,34.07970,678.95709,33.45491,55.96078,82.21177,372580,37974
1 7,0.26826,0.41076,0.00000,34.07970,678.95709,0.00000,50.25801,797.57236,2393.8,2791.40784,2248.2902,3465685,55229
0 30,0.97617,0.88274,0.00000,50.25801,797.57236,0.00000,63.83385,903.32916,530.5451,849.52157,724.33726,364716,28844
0 27,0.97463,0.94960,0.00000,63.83385,903.32916,0.00000,77.92218,1019.69870,1474.00392,1317.47058,1189.93725,366696,33681
0 22,0.99892,0.99735,0.00000,77.92218,1019.69870,0.00000,52.20077,851.65567,6.09411,144.86274,24.57647,316814,29061
0 29,0.99757,0.99670,0.00000,52.20077,851.65567,7.16744,69.91189,955.54306,596.48235,615.99608,645.55686,184015,23173
0 33,0.99628,0.98049,7.16744,69.91189,955.54306,0.00000,86.40735,1077.92932,470.33725,583.93725,465.34118,235362,24536
0 27,0.96516,0.96179,0.00000,86.40735,1077.92932,0.00000,262.99392,1605.82040,321.08627,261.47451,257.85882,331417,37383
1 6,0.93278,0.95423,0.00000,262.99392,1605.82040,0.00000,102.43009,1101.08200,107.39608,27.04313,80.52941,2375102,38359
0 33,0.96589,0.99496,0.00000,102.43009,1101.08200,169.72357,669.09415,2401.89130,3198.61177,18255.66666,17435.68627,339061,38047
0 47,0.93597,0.93097,169.72357,669.09415,2401.89130,95.83927,295.65576,1474.45459,450.30981,202.47843,175.37255,182497,27766
0 41,0.98272,0.99564,95.83927,295.65576,1474.45459,166.07403,1084.82305,2907.22186,758.00392,670.29412,450.00784,264079,23381
0 41,0.96130,0.99223,166.07403,1084.82305,2907.22186,290.94402,947.38528,2843.30649,725.69019,533.44314,340.22746,236335,25499
1 7,0.83325,0.92047,290.94402,947.38528,2843.30649,0.00000,184.13695,903.93872,7513.16079,575.68235,4838.46274,2485724,45908
0 43,0.99170,0.99774,0.00000,184.13695,903.93872,247.61166,1338.35168,3661.85571,375.10196,210.24706,388.4902,649037,41138
0 45,0.96749,0.98743,247.61166,1338.35168,3661.85571,221.19679,1306.75843,3714.89807,335.05098,209.14902,134.21176,742529,43716
0 45,0.99264,0.99997,221.19679,1306.75843,3714.89807,209.75280,1612.53965,4237.89139,69.71765,211.00784,52.64706,594449,41732
1 8,0.80306,0.18502,209.75280,1612.53965,4237.89139,69.55915,448.18950,1512.98721,5459.69412,14358.90588,17975.64706,5142534,62914
0 38,0.89584,0.93470,69.55915,448.18950,1512.98721,144.10294,537.46755,1975.64816,828.17255,904.67451,775.09804,693390,47313
0 45,0.99865,0.96680,144.10294,537.46755,1975.64816,159.13551,849.37111,2492.73199,154.48235,71.01961,230.55294,357285,42242
0 30,0.99704,0.99747,159.13551,849.37111,2492.73199,155.40682,1051.32032,2759.62961,58.47843,86.04706,36.0549,406372,45135
1 7,0.92174,0.80817,155.40682,1051.32032,2759.62961,171.95118,699.33188,2475.43359,3292.65882,1487.94118,1766.78824,3251447,50799
0 39,0.96901,0.99365,171.95118,699.33188,2475.43359,50.18856,325.95688,1353.27707,628.20392,550.13333,362.51765,416984,42813
0 46,1.00000,1.00000,50.18856,325.95688,1353.27707,267.74879,791.50235,2929.67133,339.17647,251.61961,261.47059,456667,40775
0 36,1.00000,1.00000,267.74879,791.50235,2929.67133,23.07573,15.90350,422.41562,275.03529,261.01568,148.59608,388654,37406
1 7,0.97677,0.96616,23.07573,15.90350,422.41562,289.93422,1532.72341,4091.36703,9620.77647,14057.63921,18387.70196,2048326,43664
0 44,1.00000,1.00000,289.93422,1532.72341,4091.36703,157.18635,1162.14613,3208.71112,204.6353,327.40392,425.25098,585313,53880
0 44,0.98963,0.99390,157.18635,1162.14613,3208.71112,268.25599,1734.64633,4348.95801,185.95686,341.45882,473.18431,735446,51284
1 7,0.74031,0.94329,268.25599,1734.64633,4348.95801,152.76318,1772.57687,4019.65201,5245.21176,19633.16079,24652.47059,5895118,68330
0 38,0.94512,0.97546,152.76318,1772.57687,4019.65201,5.62169,12.24973,410.31967,335.29019,257.29804,294.7451,137572,36451
0 40,0.94504,0.99141,5.62169,12.24973,410.31967,268.06709,1057.03338,3334.19983,398.78432,454.7098,310.42745,127887,19749
0 42,0.99492,0.99826,268.06709,1057.03338,3334.19983,211.20137,1237.91010,3568.86938,774.22352,752.17648,651.28627,43280,13666
1 6,0.89059,0.92099,211.20137,1237.91010,3568.86938,67.56003,566.69434,1468.32724,4661.8902,19033.1098,23698.10588,1865193,35061
0 46,1.00000,1.00000,67.56003,566.69434,1468.32724,240.33799,1967.06489,4908.33917,71.41176,316.82745,214.14902,527676,47676
1 7,0.83583,0.74379,240.33799,1967.06489,4908.33917,20.03457,36.92927,565.68384,5515.45491,6302.01569,9382.9647,4566064,49570
0 13,0.93646,0.96260,20.03457,36.92927,565.68384,221.42035,832.85105,2748.12579,682.04706,456.9647,1059.79216,1473006,50557
0 39,0.98372,0.99577,221.42035,832.85105,2748.12579,271.27504,700.53641,2868.51556,1086.75294,1242.92942,1132.97255,895829,46312
0 20,0.98247,0.98529,271.27504,700.53641,2868.51556,213.87164,469.67655,2091.48392,1045.70196,946.25882,695.33333,1225286,46660
1 8,0.99010,0.90872,213.87164,469.67655,2091.48392,141.94604,877.74868,2352.49258,13013.21177,15722.72157,13669.80784,1209776,30892
0 35,0.91925,0.99622,141.94604,877.74868,2352.49258,242.14593,1063.75143,3322.64960,31.23529,207.55294,257.60784,713508,47629
0 40,0.99843,0.96850,242.14593,1063.75143,3322.64960,124.58444,691.62798,2407.51770,826.15686,198.54118,176.71765,698758,45695
1 8,0.24363,0.21516,124.58444,691.62798,2407.51770,197.96172,871.89768,2762.13849,11931.4,15703.67451,17035.77255,4926674,72309
0 36,1.00000,1.00000,197.96172,871.89768,2762.13849,229.70198,760.25505,2667.89035,32.74117,13.32549,62.12549,388842,42411
0 47,0.99740,0.99856,229.70198,760.25505,2667.89035,136.97132,685.93631,2351.37003,112.43921,216.83137,56.2549,271493,42509
1 8,0.57157,0.33137,136.97132,685.93631,2351.37003,201.89262,1608.69083,4017.83902,6431.95686,10338.75686,15975.47451,2280698,44826
0 43,0.99780,0.99631,201.89262,1608.69083,4017.83902,261.71713,1994.37374,4619.92801,96.81176,172.20392,126.56471,633503,39697
0 44,1.00000,1.00000,261.71713,1994.37374,4619.92801,53.40238,299.83484,1317.37494,348.58432,61.43529,283.16471,508544,44010
0 38,0.95442,0.82183,53.40238,299.83484,1317.37494,85.71449,3733.94316,6961.92343,323.41176,157.12157,115.79608,557762,47139
0 25,0.89850,0.92072,85.71449,3733.94316,6961.92343,22.11354,4629.22072,8482.71078,47.20392,129.76863,125.62353,672616,49175
1 8,0.28225,0.15371,22.11354,4629.22072,8482.71078,24.96969,2431.54557,5911.73343,4775.25098,8098.78039,11589.86666,4622111,51198
0 29,0.90431,0.99997,24.96969,2431.54557,5911.73343,64.07417,4180.57075,7919.87936,1402.68235,572.42745,981.23138,916965,42997
0 7,0.91099,0.76225,64.07417,4180.57075,7919.87936,7.65668,5175.34939,8951.84171,5102.29019,6111.16471,3623.10196,1502082,37476
1 7,0.78707,0.78653,7.65668,5175.34939,8951.84171,31.81417,3597.71336,7216.03763,11563.8549,25005.40393,22994.1647,6619344,75697
0 30,1.00000,1.00000,31.81417,3597.71336,7216.03763,0.00000,743.32740,3252.55261,560.71765,622.58039,392.81961,433979,30349
1 6,0.80527,0.84382,0.00000,743.32740,3252.55261,12.40810,179.58701,1569.12900,14886.56863,16532.70981,16676.79216,2924113,37569
0 40,1.00000,1.00000,12.40810,179.58701,1569.12900,1.33485,2144.30787,5080.31036,232.51373,228.05098,151.92941,406324,44832
0 43,0.95703,0.97446,1.33485,2144.30787,5080.31036,31.11884,1930.32789,5271.27704,11.00392,41.65098,19.76863,305019,41661
0 44,0.99974,0.93929,31.11884,1930.32789,5271.27704,11.44799,678.94205,3092.16113,143.40785,137.29804,161.74117,403202,43384
1 7,0.89063,0.61150,11.44799,678.94205,3092.16113,19.31321,501.40561,2604.53058,505.72941,515.64314,412.3804,2021378,35595
0 10,0.89808,0.96020,19.31321,501.40561,2604.53058,6.34629,483.40554,2633.41800,13127.59216,16624.78824,10415.64706,2081804,50899
0 12,0.78643,0.61111,6.34629,483.40554,2633.41800,0.00000,215.57476,1746.11307,2519.53333,2782.76863,3102.69019,3173072,54695
0 9,0.66131,0.67439,0.00000,215.57476,1746.11307,9.81474,1215.79992,4088.47058,618.83922,240.98431,1096.04313,2320380,50619
0 11,0.91334,0.95090,9.81474,1215.79992,4088.47058,56.01587,1078.11082,3740.90689,1713.7451,1446.41961,1602.05098,1761965,53805
0 11,0.73819,0.71569,56.01587,1078.11082,3740.90689,74.35231,866.23073,3204.63498,1201.56863,111.50196,199.12157,2611438,52217
0 10,0.98750,0.93457,74.35231,866.23073,3204.63498,91.96885,841.45807,3094.85580,1352.68627,2297.2,2305.61177,1826677,47065
0 18,0.58871,0.72411,91.96885,841.45807,3094.85580,31.78520,2696.52277,6199.14157,466.13726,577.17255,637.60392,1329605,44525
0 10,0.75993,0.67003,31.78520,2696.52277,6199.14157,9.42127,1609.13863,4638.74493,695.81569,40.67058,191.42745,1061978,45260
0 11,0.87523,0.87019,9.42127,1609.13863,4638.74493,19.42312,452.78447,2144.70779,166.34902,225.57647,127.70196,1695686,51565
0 13,0.69748,0.67864,19.42312,452.78447,2144.70779,45.04757,912.62755,3106.48529,234.56079,4.43138,65.55294,1164064,47024
0 15,0.85654,0.84895,45.04757,912.62755,3106.48529,0.00000,2584.97955,6074.20126,192.17255,716.9647,737.96078,1341752,51805
0 18,0.88702,0.75819,0.00000,2584.97955,6074.20126,118.53361,1551.76871,4568.84222,352.19608,1023.76863,778.72941,1388213,44160
0 22,0.75742,0.99098,118.53361,1551.76871,4568.84222,98.71472,619.87917,2585.92267,247.13333,378.73334,490.10196,1651690,58075
1 8,0.10958,0.22008,98.71472,619.87917,2585.92267,80.37490,771.50670,2458.41092,13750.73333,16025.35686,10597.34118,5488424,65089
0 19,0.91260,0.92636,80.37490,771.50670,2458.41092,22.35035,2549.32159,6022.39990,205.23529,260.61177,99.15294,995700,40933
0 28,0.83693,0.89108,22.35035,2549.32159,6022.39990,0.00000,1427.05081,4457.86804,372.01569,349.05882,284.18039,1124259,41826
0 15,0.83989,0.86729,0.00000,1427.05081,4457.86804,0.00000,442.69275,2459.50763,569.50196,780.84706,702.37647,1096323,45847
0 19,0.94640,0.98126,0.00000,442.69275,2459.50763,31.36424,917.36195,2887.74908,405.8,453.22353,365.78824,999568,44895
0 21,0.73752,0.93832,31.36424,917.36195,2887.74908,19.71523,1524.69386,4645.41153,198.78431,197.38823,252.79608,789111,42616
1 6,0.98608,0.97365,19.71523,1524.69386,4645.41153,0.00000,866.47937,3210.29453,4139.76079,9248.38431,5589.66275,3201589,55814
0 19,0.93252,0.95087,0.00000,866.47937,3210.29453,0.00000,145.17736,1294.09470,3188.45883,631.37255,1282.70588,1108494,48223
1 8,0.65223,0.39355,0.00000,145.17736,1294.09470,48.00841,1235.17348,3768.57687,6975.55686,8852.36078,10152.67059,1569837,34523
0 29,0.92326,0.95003,48.00841,1235.17348,3768.57687,30.74414,1153.15121,3982.76242,1471.69804,568.74509,225.7451,1252382,55886
1 9,0.62815,0.10122,30.74414,1153.15121,3982.76242,24.68971,665.61897,2881.84802,9951.22353,4759.72157,7487.75294,3393861,65728
0 26,0.94689,0.98480,24.68971,665.61897,2881.84802,81.57049,402.51389,2124.38858,2957.41568,5759.44706,3831.46274,1128780,50870
1 8,0.12299,0.32052,81.57049,402.51389,2124.38858,85.99657,1353.48605,4022.45660,596.37647,9852.3451,9424.18823,1871968,41174
